compound_name,nM,filename,polarity
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.02735772610825035,190715_Smp_FK180310S80C1-25m_A,neg
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.07616647016842473,190715_Smp_FK180310S80C1-25m_B,neg
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.05254108841239946,190715_Smp_FK180310S80C1-25m_C,neg
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.03782004570976319,190715_Smp_FK180310S80C1-DCM_A,neg
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.08405450059703376,190715_Smp_FK180310S80C1-DCM_B,neg
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.11221218710161393,190715_Smp_FK180310S80C1-DCM_C,neg
2-O-alpha-D-Glucosylglycerol,0,190715_Std_4uMStdsMix1InH2O_1,pos
2-O-alpha-D-Glucosylglycerol,0,190715_Std_4uMStdsMix1InH2O_2,pos
2-O-alpha-D-Glucosylglycerol,0.13989549120949588,190715_Std_4uMStdsMix1InMatrix_1,pos
2-O-alpha-D-Glucosylglycerol,0.06247540075132668,190715_Std_4uMStdsMix1InMatrix_2,pos
2-O-alpha-D-Glucosylglycerol,0.31445595702574825,190715_Std_4uMStdsMix2InH2O_1,pos
2-O-alpha-D-Glucosylglycerol,0.281173168520593,190715_Std_4uMStdsMix2InH2O_2,pos
2-O-alpha-D-Glucosylglycerol,0.5235151242817855,190715_Std_4uMStdsMix2InMatrix_1,pos
2-O-alpha-D-Glucosylglycerol,0.31847983949073005,190715_Std_4uMStdsMix2InMatrix_2,pos
2-O-alpha-D-Glucosylglycerol,0.1312737067761029,190715_Std_H2OinMatrix_1,pos
2-O-alpha-D-Glucosylglycerol,0.07072125699641262,190715_Std_H2OinMatrix_2,pos
2-O-alpha-D-Glucosylglycerol,0,170706_Blk_Blk0p2_1,pos
2-O-alpha-D-Glucosylglycerol,0.0020547484927566357,170706_Blk_Blk0p2_2,pos
2-O-alpha-D-Glucosylglycerol,0,190715_Blk_KM1906U14-Blk_C,pos
2-O-alpha-D-Glucosylglycerol,0.027826802076349636,190715_Poo_TruePooFK180310_Full1,pos
2-O-alpha-D-Glucosylglycerol,0.039119012577999455,190715_Poo_TruePooFK180310_Full2,pos
2-O-alpha-D-Glucosylglycerol,0.02329878511505012,190715_Poo_TruePooFK180310_Full3,pos
2-O-alpha-D-Glucosylglycerol,0.03665752328845589,190715_Poo_TruePooFK180310_Half1,pos
2-O-alpha-D-Glucosylglycerol,0.037855551981799726,190715_Poo_TruePooFK180310_Half2,pos
2-O-alpha-D-Glucosylglycerol,0.010640764443578565,190715_Poo_TruePooFK180310_Half3,pos
2-O-alpha-D-Glucosylglycerol,0.06450572899493841,190715_Smp_FK180310S62C1-25m_A,pos
2-O-alpha-D-Glucosylglycerol,0.04632909113803075,190715_Smp_FK180310S62C1-25m_B,pos
2-O-alpha-D-Glucosylglycerol,0.02854899503267892,190715_Smp_FK180310S62C1-25m_C,pos
2-O-alpha-D-Glucosylglycerol,0.004652129286365354,190715_Smp_FK180310S62C1-DCM_A,pos
2-O-alpha-D-Glucosylglycerol,0.07418699311990903,190715_Smp_FK180310S62C1-DCM_B,pos
2-O-alpha-D-Glucosylglycerol,0.06314070889200077,190715_Smp_FK180310S62C1-DCM_C,pos
2-O-alpha-D-Glucosylglycerol,0.013260769879777406,190715_Smp_FK180310S64C1-25m_A,pos
2-O-alpha-D-Glucosylglycerol,0.05992750687436747,190715_Smp_FK180310S64C1-25m_B,pos
2-O-alpha-D-Glucosylglycerol,0.06774177112794842,190715_Smp_FK180310S64C1-25m_C,pos
2-O-alpha-D-Glucosylglycerol,0.055699571680501436,190715_Smp_FK180310S64C1-DCM_A,pos
2-O-alpha-D-Glucosylglycerol,0.058372655246459335,190715_Smp_FK180310S64C1-DCM_B,pos
2-O-alpha-D-Glucosylglycerol,0.054053790536659665,190715_Smp_FK180310S64C1-DCM_C,pos
2-O-alpha-D-Glucosylglycerol,0.00460515621889252,190715_Smp_FK180310S77C1-25m_A,pos
2-O-alpha-D-Glucosylglycerol,0.006495283502707663,190715_Smp_FK180310S77C1-25m_B,pos
2-O-alpha-D-Glucosylglycerol,0.011772571167182416,190715_Smp_FK180310S77C1-25m_C,pos
2-O-alpha-D-Glucosylglycerol,0.0020811079969806873,190715_Smp_FK180310S77C1-DCM_A,pos
2-O-alpha-D-Glucosylglycerol,0.01892720139680234,190715_Smp_FK180310S77C1-DCM_B,pos
2-O-alpha-D-Glucosylglycerol,0.007963946015986732,190715_Smp_FK180310S77C1-DCM_C,pos
2-O-alpha-D-Glucosylglycerol,0.005430345167203515,190715_Smp_FK180310S80C1-25m_A,pos
2-O-alpha-D-Glucosylglycerol,0.0931864497244754,190715_Smp_FK180310S80C1-25m_B,pos
2-O-alpha-D-Glucosylglycerol,0.063378231727066,190715_Smp_FK180310S80C1-25m_C,pos
2-O-alpha-D-Glucosylglycerol,0.007793219744759017,190715_Smp_FK180310S80C1-DCM_A,pos
2-O-alpha-D-Glucosylglycerol,0.03962774382709745,190715_Smp_FK180310S80C1-DCM_B,pos
2-O-alpha-D-Glucosylglycerol,0.0621027046548182,190715_Smp_FK180310S80C1-DCM_C,pos
4-Aminobutyric acid,0.3306463014889633,190715_Std_4uMStdsMix1InH2O_1,pos
4-Aminobutyric acid,0.3086287264576328,190715_Std_4uMStdsMix1InH2O_2,pos
4-Aminobutyric acid,0.35751957717226074,190715_Std_4uMStdsMix1InMatrix_1,pos
4-Aminobutyric acid,0.31373623236264603,190715_Std_4uMStdsMix1InMatrix_2,pos
4-Aminobutyric acid,0.006970200358165023,190715_Std_4uMStdsMix2InH2O_1,pos
4-Aminobutyric acid,0.001472739371115893,190715_Std_4uMStdsMix2InH2O_2,pos
4-Aminobutyric acid,0.017708545172054276,190715_Std_4uMStdsMix2InMatrix_1,pos
4-Aminobutyric acid,0.014471172077656773,190715_Std_4uMStdsMix2InMatrix_2,pos
4-Aminobutyric acid,0.02271108297117868,190715_Std_H2OinMatrix_1,pos
4-Aminobutyric acid,0.008544726563728003,190715_Std_H2OinMatrix_2,pos
4-Aminobutyric acid,7.994664415632393e-4,170706_Blk_Blk0p2_1,pos
4-Aminobutyric acid,0.0023413557571607298,170706_Blk_Blk0p2_2,pos
4-Aminobutyric acid,0.0010011862926288598,190715_Blk_KM1906U14-Blk_C,pos
4-Aminobutyric acid,0.023012036328524037,190715_Poo_TruePooFK180310_Full1,pos
4-Aminobutyric acid,0.012660008219462915,190715_Poo_TruePooFK180310_Full2,pos
4-Aminobutyric acid,0.020526962363043175,190715_Poo_TruePooFK180310_Full3,pos
4-Aminobutyric acid,0.022381311173043962,190715_Poo_TruePooFK180310_Half1,pos
4-Aminobutyric acid,0.012081222283792104,190715_Poo_TruePooFK180310_Half2,pos
4-Aminobutyric acid,0.032376607478239505,190715_Poo_TruePooFK180310_Half3,pos
4-Aminobutyric acid,0.01325927387861706,190715_Smp_FK180310S62C1-25m_A,pos
4-Aminobutyric acid,0.01272646631887839,190715_Smp_FK180310S62C1-25m_B,pos
4-Aminobutyric acid,0.016813229653771276,190715_Smp_FK180310S62C1-25m_C,pos
4-Aminobutyric acid,0.011415297675719263,190715_Smp_FK180310S62C1-DCM_A,pos
4-Aminobutyric acid,0.027617092960779344,190715_Smp_FK180310S62C1-DCM_B,pos
4-Aminobutyric acid,0.01955865305633768,190715_Smp_FK180310S62C1-DCM_C,pos
4-Aminobutyric acid,0.012067924661510063,190715_Smp_FK180310S64C1-25m_A,pos
4-Aminobutyric acid,0.02047453833408821,190715_Smp_FK180310S64C1-25m_B,pos
4-Aminobutyric acid,0.02658528519906211,190715_Smp_FK180310S64C1-25m_C,pos
4-Aminobutyric acid,0.006970147260020492,190715_Smp_FK180310S64C1-DCM_A,pos
4-Aminobutyric acid,0.011033838296808044,190715_Smp_FK180310S64C1-DCM_B,pos
4-Aminobutyric acid,0.014946675196373766,190715_Smp_FK180310S64C1-DCM_C,pos
4-Aminobutyric acid,0.008892953430009017,190715_Smp_FK180310S77C1-25m_A,pos
4-Aminobutyric acid,0.030227593978097583,190715_Smp_FK180310S77C1-25m_B,pos
4-Aminobutyric acid,0.03260052235371825,190715_Smp_FK180310S77C1-25m_C,pos
4-Aminobutyric acid,0.02895613812981619,190715_Smp_FK180310S77C1-DCM_A,pos
4-Aminobutyric acid,0.011472006494076224,190715_Smp_FK180310S77C1-DCM_B,pos
4-Aminobutyric acid,0.009583577909747749,190715_Smp_FK180310S77C1-DCM_C,pos
4-Aminobutyric acid,0.017174814166323802,190715_Smp_FK180310S80C1-25m_A,pos
4-Aminobutyric acid,0.012648938410636109,190715_Smp_FK180310S80C1-25m_B,pos
4-Aminobutyric acid,0.010983602834853664,190715_Smp_FK180310S80C1-25m_C,pos
4-Aminobutyric acid,0.008286404090594482,190715_Smp_FK180310S80C1-DCM_A,pos
4-Aminobutyric acid,0.011046510284430636,190715_Smp_FK180310S80C1-DCM_B,pos
4-Aminobutyric acid,0.012264390104882294,190715_Smp_FK180310S80C1-DCM_C,pos
5-Hydroxyectoine,1.6444247779312347e-5,190715_Std_4uMStdsMix1InH2O_1,pos
5-Hydroxyectoine,3.687031203524909e-6,190715_Std_4uMStdsMix1InH2O_2,pos
5-Hydroxyectoine,8.903704827870542e-5,190715_Std_4uMStdsMix1InMatrix_1,pos
5-Hydroxyectoine,1.0515215862008933e-4,190715_Std_4uMStdsMix1InMatrix_2,pos
5-Hydroxyectoine,0.008439915643585913,190715_Std_4uMStdsMix2InH2O_1,pos
5-Hydroxyectoine,0.008270723341730039,190715_Std_4uMStdsMix2InH2O_2,pos
5-Hydroxyectoine,0.008524051499782288,190715_Std_4uMStdsMix2InMatrix_1,pos
5-Hydroxyectoine,0.0077417471010315835,190715_Std_4uMStdsMix2InMatrix_2,pos
5-Hydroxyectoine,1.7002379418477027e-4,190715_Std_H2OinMatrix_1,pos
5-Hydroxyectoine,9.57748066290999e-5,190715_Std_H2OinMatrix_2,pos
5-Hydroxyectoine,7.016095855528148e-7,170706_Blk_Blk0p2_1,pos
5-Hydroxyectoine,4.858464301341074e-7,170706_Blk_Blk0p2_2,pos
5-Hydroxyectoine,2.6779515348915955e-5,190715_Blk_KM1906U14-Blk_C,pos
5-Hydroxyectoine,3.2596253316808494e-4,190715_Poo_TruePooFK180310_Full1,pos
5-Hydroxyectoine,3.225679202157013e-4,190715_Poo_TruePooFK180310_Full2,pos
5-Hydroxyectoine,3.121033161385879e-4,190715_Poo_TruePooFK180310_Full3,pos
5-Hydroxyectoine,3.56043558605696e-4,190715_Poo_TruePooFK180310_Half1,pos
5-Hydroxyectoine,3.0875786441148954e-4,190715_Poo_TruePooFK180310_Half2,pos
5-Hydroxyectoine,3.822155383186792e-4,190715_Poo_TruePooFK180310_Half3,pos
5-Hydroxyectoine,4.5318510799059736e-4,190715_Smp_FK180310S62C1-25m_A,pos
5-Hydroxyectoine,2.2921148171341257e-4,190715_Smp_FK180310S62C1-25m_B,pos
5-Hydroxyectoine,3.8230633485328015e-4,190715_Smp_FK180310S62C1-25m_C,pos
5-Hydroxyectoine,3.0532877790853555e-4,190715_Smp_FK180310S62C1-DCM_A,pos
5-Hydroxyectoine,0.0011585030886374313,190715_Smp_FK180310S62C1-DCM_B,pos
5-Hydroxyectoine,3.7034571220572637e-4,190715_Smp_FK180310S62C1-DCM_C,pos
5-Hydroxyectoine,2.9302087065470725e-4,190715_Smp_FK180310S64C1-25m_A,pos
5-Hydroxyectoine,2.766336134810034e-4,190715_Smp_FK180310S64C1-25m_B,pos
5-Hydroxyectoine,3.528361224666208e-4,190715_Smp_FK180310S64C1-25m_C,pos
5-Hydroxyectoine,3.3533521180802866e-4,190715_Smp_FK180310S64C1-DCM_A,pos
5-Hydroxyectoine,3.5729553114296103e-4,190715_Smp_FK180310S64C1-DCM_B,pos
5-Hydroxyectoine,4.0386504946264134e-4,190715_Smp_FK180310S64C1-DCM_C,pos
5-Hydroxyectoine,1.246282580634765e-4,190715_Smp_FK180310S77C1-25m_A,pos
5-Hydroxyectoine,1.4866409149850835e-4,190715_Smp_FK180310S77C1-25m_B,pos
5-Hydroxyectoine,1.1169648879149102e-4,190715_Smp_FK180310S77C1-25m_C,pos
5-Hydroxyectoine,5.162080994059396e-4,190715_Smp_FK180310S77C1-DCM_A,pos
5-Hydroxyectoine,4.153512966326276e-4,190715_Smp_FK180310S77C1-DCM_B,pos
5-Hydroxyectoine,4.733926172190621e-4,190715_Smp_FK180310S77C1-DCM_C,pos
5-Hydroxyectoine,1.0949467282741792e-4,190715_Smp_FK180310S80C1-25m_A,pos
5-Hydroxyectoine,2.355444186160876e-4,190715_Smp_FK180310S80C1-25m_B,pos
5-Hydroxyectoine,2.550024315839995e-4,190715_Smp_FK180310S80C1-25m_C,pos
5-Hydroxyectoine,1.6207745869967742e-4,190715_Smp_FK180310S80C1-DCM_A,pos
5-Hydroxyectoine,3.728190680734121e-4,190715_Smp_FK180310S80C1-DCM_B,pos
5-Hydroxyectoine,5.144495841696243e-4,190715_Smp_FK180310S80C1-DCM_C,pos
Acetylcholine,Inf,190715_Std_4uMStdsMix1InH2O_1,pos
Acetylcholine,Inf,190715_Std_4uMStdsMix1InH2O_2,pos
Acetylcholine,Inf,190715_Std_4uMStdsMix1InMatrix_1,pos
Acetylcholine,Inf,190715_Std_4uMStdsMix1InMatrix_2,pos
Acetylcholine,Inf,190715_Std_4uMStdsMix2InH2O_1,pos
Acetylcholine,Inf,190715_Std_4uMStdsMix2InH2O_2,pos
Acetylcholine,Inf,190715_Std_4uMStdsMix2InMatrix_1,pos
Acetylcholine,Inf,190715_Std_4uMStdsMix2InMatrix_2,pos
Acetylcholine,Inf,190715_Std_H2OinMatrix_1,pos
Acetylcholine,Inf,190715_Std_H2OinMatrix_2,pos
Acetylcholine,Inf,170706_Blk_Blk0p2_1,pos
Acetylcholine,Inf,170706_Blk_Blk0p2_2,pos
Acetylcholine,5.2788316873620574e-5,190715_Blk_KM1906U14-Blk_C,pos
Acetylcholine,0.0025332743998004274,190715_Poo_TruePooFK180310_Full1,pos
Acetylcholine,0.0027156307806443366,190715_Poo_TruePooFK180310_Full2,pos
Acetylcholine,0.0025078616955296097,190715_Poo_TruePooFK180310_Full3,pos
Acetylcholine,0.002804068825166723,190715_Poo_TruePooFK180310_Half1,pos
Acetylcholine,0.0025060373735616304,190715_Poo_TruePooFK180310_Half2,pos
Acetylcholine,0.002670881298305279,190715_Poo_TruePooFK180310_Half3,pos
Acetylcholine,0.005110505492212373,190715_Smp_FK180310S62C1-25m_A,pos
Acetylcholine,0.0031277757740745225,190715_Smp_FK180310S62C1-25m_B,pos
Acetylcholine,0.006802492987124059,190715_Smp_FK180310S62C1-25m_C,pos
Acetylcholine,0.001539589439411119,190715_Smp_FK180310S62C1-DCM_A,pos
Acetylcholine,0.0036169801628915493,190715_Smp_FK180310S62C1-DCM_B,pos
Acetylcholine,0.0023697250707960236,190715_Smp_FK180310S62C1-DCM_C,pos
Acetylcholine,0.002865443736717435,190715_Smp_FK180310S64C1-25m_A,pos
Acetylcholine,0.0027040205402980135,190715_Smp_FK180310S64C1-25m_B,pos
Acetylcholine,0.003560052637498473,190715_Smp_FK180310S64C1-25m_C,pos
Acetylcholine,0.0016851272423752187,190715_Smp_FK180310S64C1-DCM_A,pos
Acetylcholine,0.0020612422757845246,190715_Smp_FK180310S64C1-DCM_B,pos
Acetylcholine,0.002091981434904625,190715_Smp_FK180310S64C1-DCM_C,pos
Acetylcholine,0.0018276066333652446,190715_Smp_FK180310S77C1-25m_A,pos
Acetylcholine,0.0020452189398292996,190715_Smp_FK180310S77C1-25m_B,pos
Acetylcholine,0.001980774404798998,190715_Smp_FK180310S77C1-25m_C,pos
Acetylcholine,0.002164135211639258,190715_Smp_FK180310S77C1-DCM_A,pos
Acetylcholine,0.002056348261972172,190715_Smp_FK180310S77C1-DCM_B,pos
Acetylcholine,0.002058787205196083,190715_Smp_FK180310S77C1-DCM_C,pos
Acetylcholine,0.0018243842289826827,190715_Smp_FK180310S80C1-25m_A,pos
Acetylcholine,0.0023440317103478525,190715_Smp_FK180310S80C1-25m_B,pos
Acetylcholine,0.0031146058372851894,190715_Smp_FK180310S80C1-25m_C,pos
Acetylcholine,0.0021202604331212005,190715_Smp_FK180310S80C1-DCM_A,pos
Acetylcholine,0.002591603246422883,190715_Smp_FK180310S80C1-DCM_B,pos
Acetylcholine,0.0032112554595110166,190715_Smp_FK180310S80C1-DCM_C,pos
Adenine,1076.645956717114,190715_Std_4uMStdsMix1InH2O_1,pos
Adenine,353.8885057098921,190715_Std_4uMStdsMix1InH2O_2,pos
Adenine,0.6730128379116014,190715_Std_4uMStdsMix1InMatrix_1,pos
Adenine,0.7492625443748447,190715_Std_4uMStdsMix1InMatrix_2,pos
Adenine,20.41071076199837,190715_Std_4uMStdsMix2InH2O_1,pos
Adenine,1.9474401235421688,190715_Std_4uMStdsMix2InH2O_2,pos
Adenine,0.06548896622218459,190715_Std_4uMStdsMix2InMatrix_1,pos
Adenine,0.14748384396095116,190715_Std_4uMStdsMix2InMatrix_2,pos
Adenine,0.03262541829573195,190715_Std_H2OinMatrix_1,pos
Adenine,0.03631771332719433,190715_Std_H2OinMatrix_2,pos
Adenine,5.609517042725978,170706_Blk_Blk0p2_1,pos
Adenine,4.49758068035692,170706_Blk_Blk0p2_2,pos
Adenine,8.315112140044728e-4,190715_Blk_KM1906U14-Blk_C,pos
Adenine,0.009288801884344845,190715_Poo_TruePooFK180310_Full1,pos
Adenine,0.009014473605678728,190715_Poo_TruePooFK180310_Full2,pos
Adenine,0.009272708556523067,190715_Poo_TruePooFK180310_Full3,pos
Adenine,0.008874229318533437,190715_Poo_TruePooFK180310_Half1,pos
Adenine,0.0096037655085505,190715_Poo_TruePooFK180310_Half2,pos
Adenine,0.009918552226162659,190715_Poo_TruePooFK180310_Half3,pos
Adenine,0.02088511521167547,190715_Smp_FK180310S62C1-25m_A,pos
Adenine,0.012368270343507544,190715_Smp_FK180310S62C1-25m_B,pos
Adenine,0.016287284772071694,190715_Smp_FK180310S62C1-25m_C,pos
Adenine,0.003688471904500238,190715_Smp_FK180310S62C1-DCM_A,pos
Adenine,0.014221719875095865,190715_Smp_FK180310S62C1-DCM_B,pos
Adenine,0.010973827448457903,190715_Smp_FK180310S62C1-DCM_C,pos
Adenine,0.007862901572048825,190715_Smp_FK180310S64C1-25m_A,pos
Adenine,0.014854352972130632,190715_Smp_FK180310S64C1-25m_B,pos
Adenine,0.014513205488062128,190715_Smp_FK180310S64C1-25m_C,pos
Adenine,0.008190869899821452,190715_Smp_FK180310S64C1-DCM_A,pos
Adenine,0.009341984303738582,190715_Smp_FK180310S64C1-DCM_B,pos
Adenine,0.005365905211498981,190715_Smp_FK180310S64C1-DCM_C,pos
Adenine,0.0077353341722156644,190715_Smp_FK180310S77C1-25m_A,pos
Adenine,0.008880446624961881,190715_Smp_FK180310S77C1-25m_B,pos
